business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Madhavbaug Hospital Vadodara - New Alkapuri | Cardiac Care Ayurvedic Hospital & Panchakarma Centre,Healthcare Clinic Chains,Hospital,"Hospital, Alternative Medicine Clinic, Alternative medicine practitioner, Ayurvedic clinic, Cardiologist, Diabetes center, Diabetologist, Doctor, Government hospital, Heart hospital",391310,Gujarat circle,Vadodara Region,Vadodara West Division,"Karchiya BO, Karodia BO, Bajwa SO",+91 76888 46111,https://madhavbaug.org/madhavbaug-vadodara-hospital/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=madhavbaug-vadodara-hospital,4.6,,"Ankodiya Rd, New Alkapuri, Vadodara, Gujarat 391330",New Alkapuri,22.3483785,73.1147293,ChIJ1wm-ZwDJXzkRSZ8h2KO7V98,https://www.google.com/maps/place/?q=place_id:ChIJ1wm-ZwDJXzkRSZ8h2KO7V98,part_110,2026-09-20 16:49:49
