business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Vasundhara Children's Hospital | Dr Pranjali Shah-Lactation, Nutrition, Child Vaccination",Pediatrician and Child Clinic,Pediatrician,"Pediatrician, Child health care center, Doctor, Lactation service, Neonatal physician, Nutritionist, Children's hospital",382427,Gujarat circle,Ahmedabad HQ Region,Ahmedabad City Division,"Jetalpur BO, Ode BO, Aslali SO",+91 87580 40106,https://vasundharachildrenhospital.in/,4.9,,"JBR Arcade and Residency, 312, Science City Rd, Sola, Ahmedabad, Gujarat 380060",Sola,23.0741393,72.5115429,ChIJtUNRGiOdXjkR7eTp9eaYYwk,https://www.google.com/maps/place/?q=place_id:ChIJtUNRGiOdXjkR7eTp9eaYYwk,part_102,2026-09-20 16:59:18
