business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr Pooja Patel - Holistic Life Coach | Tatva Within,Yoga Center,Yoga instructor,"Yoga instructor, Service establishment, Mediation service, Life coach",382640,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Sardhav SO, Adrajmoti BO",N/A,https://tatvawithin.com/,5,24,"Dr Pooja Patel - Holistic Life Coach | Tatva Within, 382640, India",382640,21.0680074,82.7525294,ChIJc2kTRhNmggMR3UjzU870ZnQ,https://www.google.com/maps/place/?q=place_id:ChIJc2kTRhNmggMR3UjzU870ZnQ,part_102,2026-09-20 17:15:05
