business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Jindal Panther TMT Dealer - Rishabh Steel | TMT Rebars & Sariya Supplier,TMT Steel and Iron Wholesaler,Iron & Steel Store,"Iron & Steel Store, Aggregate supplier, Building materials market, Building materials supplier, Iron works, Metal supplier, Steel distributor",382422,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,"Uvarsad SO, Bhoyan Rathod BO, Pundrasan BO",+91 98250 29982,https://www.jindalpanther.com/,,,"Block No 3, Vapari Jin, 16/124, Vapari Jin, Madhpura, Kalol, Gujarat 382721","Vapari Jin, Madhpura",23.235617899999998,72.5171318,ChIJpdSA-e8nXDkRPuf4nLL3hJ0,https://www.google.com/maps/place/?q=place_id:ChIJpdSA-e8nXDkRPuf4nLL3hJ0,part_102,2026-09-20 16:55:50
