business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
𝗩𝗿𝗮𝗷 𝗖𝗲𝗿𝗮𝗺𝗶𝗰 - Best Tile Store in Surat | Bathroom Fitting in Surat | Sanitary Products in Surat,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Tile store",383220,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Ilol SO, Dedhrota BO, Derol BO",+91 84606 50790,http://www.vrajceramic.com/,4.5,248,"30,31, SHREE, Ram Nagar Society Rd, nr. RASHI CIRCLE, Chitrakut Society, Katargam, Surat, Gujarat 395004","Chitrakut Society, Katargam",21.2317641,72.83418429999999,ChIJbWPF9MZO4DsRfTMiiiTQNlk,https://www.google.com/maps/place/?q=place_id:ChIJbWPF9MZO4DsRfTMiiiTQNlk,part_103,2026-09-20 16:53:14
