business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Search Engine Roots | Digital Marketing Agency,SEO Consultants,Marketing agency,"Marketing agency, Service establishment",383110,Gujarat Circle,Ahmedabad HQ Region,Sabarkantha Division,"Jadar SO, Aroda BO, Bhadresar BO",+91 86990 96615,http://searchengineroots.com/,5,,"Search Engine Roots | Digital Marketing Agency, 383110, India",383110,21.0680074,82.7525294,ChIJC8O90BivTYYRdmFhPqghR8A,https://www.google.com/maps/place/?q=place_id:ChIJC8O90BivTYYRdmFhPqghR8A,part_103,2026-09-20 16:50:42
