business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
PRAKASH FOOTWEAR,Footwear and Shoe Store,Shoe store,Shoe store,388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 63510 22872,N/A,4.3,27.0,"Nadiad - Dakor Rd, near Old Petrol Pump, Chokdi, Pansora, Umreth, Gujarat 388220","Chokdi, Pansora",22.7014644,73.1117117,ChIJa541U6FHXjkRpnYN_K55_ps,https://www.google.com/maps/place/?q=place_id:ChIJa541U6FHXjkRpnYN_K55_ps,part_107,2026-09-20 16:50:41
Sona Traders,Footwear and Shoe Store,Shoe factory,"Shoe factory, Boot store, Foot care, Leather goods store, Orthopedic shoe store, Orthotics & Prosthetics Centre, Shoe repair shop, Shoe shining service, Shoe store, Footwear wholesaler",388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 94281 19902,https://sonatraders.international/,5.0,78.0,"52,Anand Cloth Market, Sarangpur, Sherkotda, Ahmedabad, Gujarat 380002","Bhamriyapura, Sarangpur, Sherkotda",23.0224461,72.5996578,ChIJq6qqOs2FXjkRfTyj_jeDnUQ,https://www.google.com/maps/place/?q=place_id:ChIJq6qqOs2FXjkRfTyj_jeDnUQ,part_107,2026-09-20 16:50:41
Aakash Shoes,Footwear and Shoe Store,Shoe store,Shoe store,388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 84017 44442,https://www.instagram.com/akash_shoes_4442?igsh=d2Z1YjRibGduangz,4.9,,"12,13, Saidarshan complex, Nalani Bhagol, Hariom Society, Sanand, Gujarat 382110","Nalani Bhagol, Hariom Society",22.9916299,72.37911799999999,ChIJXWvaJ9WZXjkRg0LxSNuwQWg,https://www.google.com/maps/place/?q=place_id:ChIJXWvaJ9WZXjkRg0LxSNuwQWg,part_107,2026-09-20 16:50:42
2 Steps,Footwear and Shoe Store,Shoe store,Shoe store,388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 70164 45673,N/A,4.9,,"Blue water, 10, Sarkhej - Ahmedabad Main Rd, near Amber Tower, Sarkhej, Ahmedabad, Gujarat 380055",Sarkhej,22.9891538,72.5110792,ChIJ43jUP2SbXjkRSji2hPJWfnw,https://www.google.com/maps/place/?q=place_id:ChIJ43jUP2SbXjkRSji2hPJWfnw,part_107,2026-09-20 16:50:43
Trends Footwear,Footwear and Shoe Store,Shoe store,Shoe store,388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 97789 68526,https://stores.trends-footwear.com/trends-footwear-rrl-malapuram-hala-mall-shoe-shop-punnathala-puthanathani-477364/Home?utm_source=locator&utm_medium=googleplaces,4.8,,"Shop No 22/1678/A1/2/3, GF, Hala Mall Puthanathani, Puramannur, Punnathala, Puthanathani, Keralam 676552",Punnathala,10.9344881,76.00410409999999,ChIJo2hkdtG1pzsRcPu5KoJW9sk,https://www.google.com/maps/place/?q=place_id:ChIJo2hkdtG1pzsRcPu5KoJW9sk,part_107,2026-09-20 16:50:43
Show Club-The Ultimate Leather Shoppe,Footwear and Shoe Store,Shoe store,"Shoe store, Bag shop, Chapel, Shopping mall, Toy store",388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 73561 11333,N/A,3.9,,"SH 72, Down Hill, Malappuram, Keralam 676519",Down Hill,11.045645,76.07537289999999,ChIJ4WVe9ZlKpjsR2ItlqP5HWBI,https://www.google.com/maps/place/?q=place_id:ChIJ4WVe9ZlKpjsR2ItlqP5HWBI,part_107,2026-09-20 16:50:43
ATC I FOOT,Footwear and Shoe Store,Shoe store,Shoe store,388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 95626 07039,N/A,4.1,,"56VR+P33, Wandoor, Keralam 679328",388215,11.1942684,76.2401608,ChIJ6eVCHTMxpjsRNGqJ9RwiF4M,https://www.google.com/maps/place/?q=place_id:ChIJ6eVCHTMxpjsRNGqJ9RwiF4M,part_107,2026-09-20 16:50:43
Liberty Exclusive Showroom,Footwear and Shoe Store,Shoe store,"Shoe store, Bag shop, School supply store",388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 98792 28830,https://www.libertyshoesonline.com/,3.5,,"SHARADHA APPARTMENT,OPP.NAVNEET HOUSE, Gurukul Rd, Memnagar, Ahmedabad, Gujarat 380052","Nilmani Society, Memnagar",23.0488233,72.5335435,ChIJizojcqWEXjkRg4oxH6moARE,https://www.google.com/maps/place/?q=place_id:ChIJizojcqWEXjkRg4oxH6moARE,part_107,2026-09-20 16:50:43
KHAJANA SHOES (VYARA),Footwear and Shoe Store,Shoe store,Shoe store,388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 90335 04830,N/A,4.3,,"Surti Bazaar, Bank Road, opposite Trends Mall, Jakhari, Vyara, Gujarat 394650",Jakhari,21.1111661,73.3930397,ChIJ7afv71J_4DsRC-r7HBkcWFI,https://www.google.com/maps/place/?q=place_id:ChIJ7afv71J_4DsRC-r7HBkcWFI,part_107,2026-09-20 16:50:43
Zeenath Leather Planet Tirur,Footwear and Shoe Store,Shoe store,Shoe store,388215,Gujarat Circle,Vadodara Region,Anand Division,"Thamna SO Anand, Khijalpur BO, Masra BO",+91 494 242 6786,N/A,3.6,,"Madeena Tower, Poongottukulam, Tirur, Tirur, Keralam 676101",388215,10.9103409,75.9201025,ChIJ_YIynu2xpzsRePMvRR1-CSY,https://www.google.com/maps/place/?q=place_id:ChIJ_YIynu2xpzsRePMvRR1-CSY,part_107,2026-09-20 16:50:43
