business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sai Hospital- Dr.Soham Patel | Robotic Joint Replacement Surgeon | Best Orthopedic | Fracture | Accident,Polyclinic,Hospital,Hospital,388235,Gujarat Circle,Vadodara Region,Anand Division,"Menpura SO, Kuni BO, Mahi  Itadi BO",+91 90731 11444,https://www.facebook.com/saiorthodental?mibextid=LQQJ4d,5,,"Modasa Rd, near charkosiya naka, Lunesar Apptment, Lunawada, Gujarat 389230",Lunesar Apptment,23.1335499,73.6054656,ChIJJY3bIN2vYDkRG8ITItySPLI,https://www.google.com/maps/place/?q=place_id:ChIJJY3bIN2vYDkRG8ITItySPLI,part_107,2026-09-20 16:53:08
