business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
FASTDEAL PROPERTIES || Top Real Estate Dealer,Commercial Real Estate Brokerages,Real estate consultant,"Real estate consultant, Loan agency",384265,Gujarat Circle,Ahmedabad HQ Region,Patan Division,"Patan City SO, Patan H N G University SO, Patan Rajkawada SO",+91 73830 18982,N/A,4.7,,"Arihant Dreams, 108, Gaurav Path Road, above Lenskart, opp. Croma, Palanpur, Surat, Gujarat 395009",Palanpur,21.210653699999998,72.7668358,ChIJ_Z-dgENM4DsRLYEB8gz9GLk,https://www.google.com/maps/place/?q=place_id:ChIJ_Z-dgENM4DsRLYEB8gz9GLk,part_104,2026-09-20 17:00:29
