business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Physics Wallah Coaching Center Helpline Rajpipla | IIT JEE, NEET Classes",NEET and JEE Coaching Center,Coaching Center,"Coaching Center, Education center, Educational consultant, Educational institution, Learning center, Private Tutor, Studying center",384335,Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,"Sipor SO, Ambavada BO, Gorisana BO",+91 74288 90305,https://www.pw.live/,,,"Santosh chok, above pnb bank, Rajendra Nagar Society, Rajpipla, Gujarat 393145",Rajendra Nagar Society,21.869941,73.507454,ChIJ4aWepocBYDkRoiuP3h8Azck,https://www.google.com/maps/place/?q=place_id:ChIJ4aWepocBYDkRoiuP3h8Azck,part_104,2026-09-20 17:07:16
