business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Liberty Career Academy - Bharuch | | UPSC(IAS, IPS)/GPSC(DY.SO,Inspector, PSI)/TALATI/Constable/Class-3/Bank Coaching",Competitive Exam Coaching (UPSC/Banking),Coaching Center,"Coaching Center, Banking entrance coaching centre, Career guidance service, Charter school, Civil examinations academy, Educational institution, Private educational institution",384265,Gujarat Circle,Ahmedabad HQ Region,Patan Division,"Patan City SO, Patan H N G University SO, Patan Rajkawada SO",+91 97277 52699,https://www.libertygroup.in/p/upsc-offline-gpsc-offline-police-offline-class3-offline-batches-bharuch,4.3,26,"3rd Floor, Aditya Complex, 351, 352, Kasak Circle, Bharuch, Gujarat 392001","Kasak Circle, Bholav",21.7042847,73.0023209,ChIJ-b5s_xsh4DsRCPwLyqCKj2E,https://www.google.com/maps/place/?q=place_id:ChIJ-b5s_xsh4DsRCPwLyqCKj2E,part_104,2026-09-20 17:00:24
