business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Shreeji trading co || Best Paint Shop, Berger Paint Dealer, Nerolac Paint Dealer, Nippon Paint Dealer",Paint and Putty Dealer,Paint store,Paint store,384335,Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,"Sipor SO, Ambavada BO, Gorisana BO",+91 94280 88220,N/A,5,,"Prakash complex, opp. GEB office, Railway Station Area, Veraval, Gujarat 362266",Railway Station Area,20.9099656,70.36746049999999,ChIJJbnTio0z_TsRZNWBkqkSW2w,https://www.google.com/maps/place/?q=place_id:ChIJJbnTio0z_TsRZNWBkqkSW2w,part_104,2026-09-20 17:07:08
