business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"R National Travels || bus tour agency, travel agent",Bus Booking Agency,Bus tour agency,"Bus tour agency, Bus ticket agency, Tour operator, Travel agency",384160,Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Unava SO,+91 93917 94598,https://www.rnationalbus.in/,2.4,161,"metro piller No.1209, B/2, 6-1-1082, Lakdikapul, Hyderabad, Telangana 500004",Lakdikapul,17.404056999999998,78.464015,ChIJv4Yei1GXyzsRJU_XOg_171I,https://www.google.com/maps/place/?q=place_id:ChIJv4Yei1GXyzsRJU_XOg_171I,part_104,2026-09-20 16:52:49
