business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Fine Window System | Aluminium Windows, Doors & Office Partitions",Aluminium Fabrication,Aluminium Supplier,"Aluminium Supplier, Door supplier, Glass & mirror shop, Interior construction contractor, Railing contractor, Window installation service",384151,Gujarat Circle,Ahmedabad HQ Region,Patan Division,"Sidhpur Jafri Baug SO, Sidhpur Jam Chakla SO, Sidhpur Market Yard SO",+91 98245 28608,N/A,5,,"Shop No. 39, Galaxy Complex, Ahmedabad - Palanpur Hwy, opp. Hotel Ekta, Chhapi, Gujarat 385210",384151,24.0240156,72.3851919,ChIJLXqoyPXzXDkRfzSuZX-jjEk,https://www.google.com/maps/place/?q=place_id:ChIJLXqoyPXzXDkRfzSuZX-jjEk,part_104,2026-09-20 16:52:31
