business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Decent Furniture | Vadani,Modular Kitchen Manufacturer,Furniture maker,"Furniture maker, Bedroom furniture store, Furniture store, Interior Decorator, Interior designer, Kitchen furniture store, Office furniture store",384151,Gujarat Circle,Ahmedabad HQ Region,Patan Division,"Sidhpur Jafri Baug SO, Sidhpur Jam Chakla SO, Sidhpur Market Yard SO",+91 84859 41970,N/A,,,"Shop No. 17–18, Alif Arcade, Patan–Deesa Highway, near Bank of Baroda, Koita, Vadani, Gujarat 384285",Koita,24.016209699999997,72.1587504,ChIJwzXPeVKPXDkRgSeBmeV99l0,https://www.google.com/maps/place/?q=place_id:ChIJwzXPeVKPXDkRgSeBmeV99l0,part_104,2026-09-20 16:52:21
