business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
BAGASTHALI INDUSTRIES PVT LTD - Roofing | Stone Coated Metal Roofing Sheet | Roofing Shingles | premium metal ceilings,Roofing Sheet Supplier,Roofing contractor,"Roofing contractor, Contractor, Supplier, Importer, Wholesaler",384272,Gujarat Circle,Ahmedabad HQ Region,Patan Division,"Sariyad SO, Bepadar BO, Goliwada BO",+91 90997 11333,https://www.bagastries.com/,5,,"Lotus Aura, 310C1, Sama - Savli Rd, Vemali, Vadodara, Gujarat 390008",Vemali,22.3556246,73.19922849999999,ChIJCSrhD8_PXzkRP51OecDfYFU,https://www.google.com/maps/place/?q=place_id:ChIJCSrhD8_PXzkRP51OecDfYFU,part_104,2026-09-20 17:01:27
