business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Aakuto Bhayaye,Exhibitions,Exhibition and trade center,"Exhibition and trade center, Banquet hall, Event venue",382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",+91 78619 96769,http://aakutobhayaye.com/?utm_source=gmb&utm_medium=referral,4.2,,"3&5, SHIVALIK AVENUE, Bodakdev Rd, opp. Nirma School, behind Hotel Grand Bhagwati, Bodakdev, Ahmedabad, Gujarat 380054",Bodakdev,23.041289499999998,72.517459,ChIJy41onwKbXjkR2ogTYuypNA4,https://www.google.com/maps/place/?q=place_id:ChIJy41onwKbXjkR2ogTYuypNA4,part_102,2026-09-20 16:40:32,5898
Eagle Events,Exhibitions,Corporate office,Corporate office,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",+91 97222 28190,N/A,5.0,,"B/H old Jeen, Vasna Keliya, Dholka, Ahmedabad, Gujarat 382225",382225,22.779788399999997,72.4659702,ChIJjRnbkTSFXjkRuDFLW7129ls,https://www.google.com/maps/place/?q=place_id:ChIJjRnbkTSFXjkRuDFLW7129ls,part_102,2026-09-20 16:40:32,5899
HEC Exhibition Centre,Exhibitions,Exhibition and trade center,"Exhibition and trade center, Convention center",382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",+91 99090 41613,http://www.hecgujarat.com/,4.5,,"Swarnim Park, Helipad exhibition Centre, near Gandhinagar Jilla Panchayat, Sector 17, Gandhinagar, Gujarat 382010",Sector 17,23.2250859,72.6511281,ChIJL-IYvqQrXDkRU27cUoXz9K8,https://www.google.com/maps/place/?q=place_id:ChIJL-IYvqQrXDkRU27cUoXz9K8,part_102,2026-09-20 16:40:32,5900
Chakram Seasonable Store,Exhibitions,Festival hall,Festival hall,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",+91 96248 04454,N/A,3.9,,"Jampeeth, Radhanpuri, Dholka, Gujarat 382225",Radhanpuri,22.7279727,72.4411176,ChIJCbDLfOrtXjkRt1mcGuzFBvE,https://www.google.com/maps/place/?q=place_id:ChIJCbDLfOrtXjkRt1mcGuzFBvE,part_102,2026-09-20 16:40:32,5901
Leuva Patel Vadi Kalikund Dholka,Exhibitions,Community center,Community center,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",N/A,N/A,4.5,,"PCMW+VHW, Maharaja Rd, Lilajpur, Dholka, Gujarat 382225",Lilajpur,22.7347397,72.44645679999999,ChIJfeUECl_tXjkRwdUkqx_a3-I,https://www.google.com/maps/place/?q=place_id:ChIJfeUECl_tXjkRwdUkqx_a3-I,part_102,2026-09-20 16:40:32,5902
Maghiya Dholka,Exhibitions,Community center,Community center,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",N/A,N/A,4.1,,"PC8J+QGJ, Maghiya, Dholka, Gujarat 382225",Maghiya,22.716971899999997,72.43125669999999,ChIJ8-vvWgDtXjkRdYfWyzmcTLE,https://www.google.com/maps/place/?q=place_id:ChIJ8-vvWgDtXjkRdYfWyzmcTLE,part_102,2026-09-20 16:40:32,5903
Aju Bharvad,Exhibitions,Fairground,Fairground,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",N/A,N/A,3.9,,"Gujarat State Highway 149 Dholka, Vautha, Gujarat 382225",382225,22.6590088,72.5386226,ChIJkf0R_oPxXjkR94vA8HtugxQ,https://www.google.com/maps/place/?q=place_id:ChIJkf0R_oPxXjkR94vA8HtugxQ,part_102,2026-09-20 16:40:32,5904
Nakshatra Exhibition,Exhibitions,General contractor,General contractor,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",+91 95123 17474,N/A,4.9,,"9,10, Ratna Deep Complex, opp. Gloria Restaurant, Vraj Vihar, Satellite, Ahmedabad, Gujarat 380015","Vraj Vihar, Satellite",23.013734499999998,72.5178543,ChIJ73jejRCbXjkRW3-CXvNpIzc,https://www.google.com/maps/place/?q=place_id:ChIJ73jejRCbXjkRW3-CXvNpIzc,part_102,2026-09-20 16:40:32,5905
The Bohemian,Exhibitions,Art gallery,Art gallery,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",+91 95125 88866,N/A,4.3,,"Shop 14/15, First, Privilon, behind ISKCON Temple, Vikram Nagar, Ahmedabad, Gujarat 380058",Vikram Nagar,23.0279576,72.5057793,ChIJ0a5I8IWbXjkR2TTtAO8Pr3Y,https://www.google.com/maps/place/?q=place_id:ChIJ0a5I8IWbXjkR2TTtAO8Pr3Y,part_102,2026-09-20 16:40:32,5906
ALMIRAH LUXE GALLERY,Exhibitions,Exhibition and trade center,Exhibition and trade center,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",N/A,N/A,4.8,,"112 - First Floor, ONE42 Billionaires Street Ambli - Bopal, Road, Ahmedabad, Gujarat 380058",Ashok Vatika,23.0309682,72.49268239999999,ChIJ8Zegv6-bXjkR5ZOjmKsTkuI,https://www.google.com/maps/place/?q=place_id:ChIJ8Zegv6-bXjkR5ZOjmKsTkuI,part_102,2026-09-20 16:40:32,5907
Beige - The gallery,Exhibitions,Art gallery,Art gallery,382225,Gujarat circle,Ahmedabad HQ Region,Gandhinagar Division,"Rampur BO, Ranoda BO, Sahij BO",N/A,N/A,4.2,,"14, Surdhara Bungalows, opp. Goyal Intercity, near Surdhara Circle, Sarathi Co-Operative Housing Society, Thaltej, Ahmedabad, Gujarat 380054","Sarathi Co-Operative Housing Society, Thaltej",23.0509548,72.5269916,ChIJFzpOBDyFXjkRAfqsV5730bc,https://www.google.com/maps/place/?q=place_id:ChIJFzpOBDyFXjkRAfqsV5730bc,part_102,2026-09-20 16:40:32,5908
