business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
DIVYANKA CHILDREN HOSPITAL & MULTISPECIALITY UNIT | Child Hospital | New Born Hospital | Kids Hospital |Bhopal,Pediatrician and Child Clinic,Children's hospital,"Children's hospital, Child health care center, Hospital",388560,Gujarat Circle,Vadodara Region,Anand Division,"Napa SO, Dedarda BO, Dehmi BO",+91 98273 73915,http://divyankachildrenhospital.com/,4.6,,"no 4, Gate, A-261, Ayodhya Bypass Rd, in front of D-mart, New Minal Residency, Minal Residency, Bhopal, Madhya Pradesh 462023","New Minal Residency, Minal Residency",23.2785753,77.4525573,ChIJcedge25pfDkRpV7wJTV9FNU,https://www.google.com/maps/place/?q=place_id:ChIJcedge25pfDkRpV7wJTV9FNU,part_108,2026-09-20 16:50:17
