business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
JAYGROW media | Best Digital Marketing agency in Srikakulam,Lead Generation Agencies,Marketing agency,"Marketing agency, Service establishment",389001,Gujarat Circle,Vadodara Region,Panchmahals Division,"Godhra HO, Godhra City SO, Godhra Civil Lines SO",+91 87908 62302,https://jaygrowmedia.great-site.net/,4.6,9,"JAYGROW media | Best Digital Marketing agency in Srikakulam, 389001, India",389001,21.0680074,82.7525294,ChIJkXUy76TdPIARroKkl4fV75M,https://www.google.com/maps/place/?q=place_id:ChIJkXUy76TdPIARroKkl4fV75M,part_108,2026-09-20 16:57:53
