business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Anand Food Products | Papad Wholesaler in India | Papad manufacturers | Red and Green Chilli Pickle Manufacturers | Buy Online Papad, Ker Sangri, Khakra and Mangodi in Rajasthan",North Indian Restaurant,Food products supplier,"Food products supplier, Office supply wholesaler",388465,Gujarat Circle,Vadodara Region,Kheda Division,Palaj SO,+91 94143 36805,https://anandfoodproduct.com/,4.5,,"House No. 17, Shahpura House, Uniyaron Ka Rasta, near SBI Bank, Chandpole Bazar, Chandpole, Purani Basti, Jaipur, Jaipur Nagar Nigam Area, Rajasthan 302001","Chandpole Bazar, Chandpole, Purani Basti",26.929392699999998,75.81155199999999,ChIJf-LuGVexbTkRtkA24U2a3YY,https://www.google.com/maps/place/?q=place_id:ChIJf-LuGVexbTkRtkA24U2a3YY,part_108,2026-09-20 16:42:12
