business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dhvani Shop,Artificial Jewellery and Accessories,Jewelry store,Jewelry store,389180,Gujarat Circle,Vadodara Region,Panchmahals Division,"Limdi SO, Amba BO, Bhadkhadabar BO",+91 84010 16385,N/A,,,"Nava Bazzar Road, Nawa Bazar, Limdi, Gujarat 389180",Nawa Bazar,23.0085375,74.157198,ChIJrwigFajfYDkRv2FtLd88Jns,https://www.google.com/maps/place/?q=place_id:ChIJrwigFajfYDkRv2FtLd88Jns,part_108,2026-09-20 17:07:46
UTSAV JEWELERS,Artificial Jewellery and Accessories,Jewelry store,Jewelry store,389180,Gujarat Circle,Vadodara Region,Panchmahals Division,"Limdi SO, Amba BO, Bhadkhadabar BO",+91 79906 11134,N/A,,,"Road, Karth Road, Limdi, Karath, Dahod, Gujarat 389180",Limdi,23.0084674,74.1600874,ChIJE2YkJEPfYDkRUDR5HY53VNM,https://www.google.com/maps/place/?q=place_id:ChIJE2YkJEPfYDkRUDR5HY53VNM,part_108,2026-09-20 17:07:46
Swarnbha,Artificial Jewellery and Accessories,Jewelry store,Jewelry store,389180,Gujarat Circle,Vadodara Region,Panchmahals Division,"Limdi SO, Amba BO, Bhadkhadabar BO",+91 78029 39002,N/A,5.0,1.0,"Nava Bazar Road, Nava Bazar, Limdi, Gujarat 389180",Nava Bazar,23.0085457,74.1574524,ChIJC1d-ZXvfYDkRuRBCh8tyffM,https://www.google.com/maps/place/?q=place_id:ChIJC1d-ZXvfYDkRuRBCh8tyffM,part_108,2026-09-20 17:07:46
