business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
The Art Of Homeopathy Hyderabad | Top Homeopathy Clinic | Best Homeopathy Doctor in Hyderabad & Secunderabad,Homeopathic Clinic,Homeopath,Homeopath,388470,Gujarat Circle,Vadodara Region,Kheda Division,Sunav SO,+91 99490 76580,https://www.artofhomeo.com/,5,121,"18-330, Road No. 2, Indira Nehru Nagar, Mallikarjuna Nagar, Malkajgiri, Hyderabad, Secunderabad, Telangana 500047","Indira Nehru Nagar, Mallikarjuna Nagar, Malkajgiri",17.4474213,78.527417,ChIJPQmDBHmbyzsR9SjhAstypCU,https://www.google.com/maps/place/?q=place_id:ChIJPQmDBHmbyzsR9SjhAstypCU,part_108,2026-09-20 16:43:19
