business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Aroma Skin and Laser Clinic || Dr Tejas D Patel (M.D Skin & VD),Skin Clinic and Dermatologist,Dermatologist,Dermatologist,389230,Gujarat Circle,Vadodara Region,Panchmahals Division,"Lunawada SO, Bamroda BO, Bhadrod BO",+91 91066 29121,https://www.instagram.com/aromaskinandlaserclinic?igsh=MXhuZWc1NjhycGo3eQ==,5,,"Second floor, shreeji arcade, Shamlaji Rd, opposite CNG petrol pump, Mazumpark Socity, Modasa, Ganeshpur, Gujarat 383315",Mazumpark Socity,23.46952,73.2955273,ChIJKd8iPD_xXTkRZIGkvhw5K2k,https://www.google.com/maps/place/?q=place_id:ChIJKd8iPD_xXTkRZIGkvhw5K2k,part_108,2026-09-20 17:10:15
