business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Prathmik Arogya Kendra,Polyclinic,Hospital,Hospital,384410,Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,"Balol SO, Nadasa BO, Palaj BO",N/A,N/A,,,"LAKHVAD; MEHSANA-GOJARIA HIGHWAY, Meghaaliyasana - Mehsana Rd, Mehsana, Mitha, Gujarat 384001",384410,23.544650999999998,72.28978699999999,ChIJ74C7fVFqXDkRYpMkrvOXBHo,https://www.google.com/maps/place/?q=place_id:ChIJ74C7fVFqXDkRYpMkrvOXBHo,part_105,2026-09-20 16:44:17
