business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Bhoraniya Guidance - Best Coching centre in Rajkot | UPSC | GPSC | CCE,Competitive Exam Coaching (UPSC/Banking),Educational institution,Educational institution,385550,Gujarat Circle,Ahmedabad HQ Region,Banaskantha Division,"Sihori SO, Bukoli BO, Chekhla BO",+91 94260 26356,N/A,4.9,102,"2nd Floor, Shubham Complex, Janak Puri Main Rd, above Gangotri dairy, Yogi Nagar, Rajkot, Gujarat 360005",Yogi Nagar,22.292294599999998,70.759615,ChIJQSnM1BbLWTkR_bbyP77bmAs,https://www.google.com/maps/place/?q=place_id:ChIJQSnM1BbLWTkR_bbyP77bmAs,part_106,2026-09-20 16:41:28
