business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
All Care Veterinary Service | Home Vet Services,Veterinary Clinic and Pet Hospital,Veterinarian,"Veterinarian, Service establishment",380061,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,Ghatlodia SO,+91 79905 95990,N/A,5,17,"All Care Veterinary Service | Home Vet Services, 380061, India",380061,23.020245799999998,72.5794282,ChIJHdtbYziDXjkRRwG7ol4N2_I,https://www.google.com/maps/place/?q=place_id:ChIJHdtbYziDXjkRRwG7ol4N2_I,part_101,2026-09-20 16:55:34
