business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Tulsiyani & Associates Chartered Accountants,Chartered Accountant (CA),Chartered accountant,Chartered accountant,380026,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Amraiwadi SO, Ctm Char Rasta SO",+91 94264 88336,https://catulsiyani.com/,5,114,"SECOND FLOOR, 4 D Square Mall ,18, above Osia Hypermart dimension, Motera, Ahmedabad, Gujarat 380005",Motera,23.1031633,72.5957676,ChIJAT33ollDXDkRrwdlhTQ0s3w,https://www.google.com/maps/place/?q=place_id:ChIJAT33ollDXDkRrwdlhTQ0s3w,part_101,2026-09-20 16:48:07
"D K S P & Co. LLP, Chartered Accountants",Chartered Accountant (CA),Chartered accountant,"Chartered accountant, Business management consultant, Financial consultant, Legal services, Tax consultant",380026,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Amraiwadi SO, Ctm Char Rasta SO",+91 99675 79819,http://www.linkedin.com/in/shardul-patel-b874ba156,5,326,"Fortune Hub, 722, Science City Rd, Sola, Ahmedabad, Gujarat 380060",Sola,23.0789954,72.5014984,ChIJG6sLJdmDXjkRZz-2xcIE8RY,https://www.google.com/maps/place/?q=place_id:ChIJG6sLJdmDXjkRZz-2xcIE8RY,part_101,2026-09-20 16:48:07
Bhargav Rathod & Co (CA),Chartered Accountant (CA),Chartered accountant,Chartered accountant,380026,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,"Amraiwadi SO, Ctm Char Rasta SO",+91 88665 05940,N/A,5,388,"1st Floor, Shop No:8, ishwar Residency, 382440, near Kutir Vidhyalay, Vatva, Ahmedabad, Gujarat 382445",Vatva,22.9517861,72.613428,ChIJm6o9sjqPXjkRUkMgnVk-Jbo,https://www.google.com/maps/place/?q=place_id:ChIJm6o9sjqPXjkRUkMgnVk-Jbo,part_101,2026-09-20 16:48:07
