business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"𝗖𝗢𝗢𝗟 𝗔𝗜𝗥 𝗖𝗢𝗡𝗗𝗜𝗧𝗜𝗢𝗡𝗘𝗥𝗦 || Best Deep Freezer Showroom, Commercial Refrigerator Showroom",Warehouse and Cold Storage,Electronics store,Electronics store,390020,Gujarat Circle,Vadodara Region,Vadodara West Division,"Akota SO, Sayajiganj SO",+91 98250 35991,N/A,4.4,34,"Shop No 6-7, inside Geeta Mandir Compound, near Geeta enterprise, Pratapnagar, Bhatia Chawl, Moghul Wada, Vadodara, Gujarat 390001","Pratapnagar, Bhatia Chawl, Moghul Wada",22.2904286,73.2103304,ChIJw3Qoe7HFXzkR3iowGNGzv_c,https://www.google.com/maps/place/?q=place_id:ChIJw3Qoe7HFXzkR3iowGNGzv_c,part_109,2026-09-20 16:58:14
