business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Platinum Tutorial - Best Coaching Centre | NEET JEE CBSE Coaching Institute | Top Tuition Classes Near Me Vidyanagar Anand,Tuition Center,Coaching Center,"Coaching Center, Educational institution, Tutoring service",389360,Gujarat Circle,Vadodara Region,Panchmahals Division,"Pavagadh SO, Bhamaria BO, Chandranagar BO",+91 87458 17745,http://www.platinumtutorial.com/,4.8,,"3rd Floor, Krishna Planet, Platinum Tutorial, Anand - Vidyanagar Rd, near Times Cinema, Anand, Gujarat 388120","Mahadev, Vallabh Vidyanagar",22.5502347,72.9331519,ChIJ3T_6tlNPXjkR1I7GJSXFmFs,https://www.google.com/maps/place/?q=place_id:ChIJ3T_6tlNPXjkR1I7GJSXFmFs,part_109,2026-09-20 16:44:18
