business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Shree Shyam Enterprise Vadodara | Best Laptop Service | Accessories wholesaler | Laptop Repair,Mobile Accessories Wholesaler,Computer service,Computer service,390022,Gujarat Circle,Vadodara Region,Vadodara East Division,"Harni Colony SO, Amaliyara BO, Dena BO",N/A,https://mydigitalcard.pro/Shree-Shyam-Enterprise-#home,4.6,21,"GF-11, Alankar Complex, Near Sayajigunj Police Station, Sarod, Sayajiganj, Vadodara, Gujarat 390007","Near Sayajigunj Police Station, Sarod, Sayajiganj",22.309128899999997,73.1839598,ChIJf-mJk1LPXzkRdew8fFBnK2U,https://www.google.com/maps/place/?q=place_id:ChIJf-mJk1LPXzkRdew8fFBnK2U,part_109,2026-09-20 16:59:24
