business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Crystal Eye Clinic - Best Eye clinic in TP 13 and Chhani, Vadodara",Eye Clinic and Eye Hospital,Eye care center,Eye care center,390024,Gujarat Circle,Vadodara Region,Vadodara West Division,Chhani Rd SO,+91 93165 87854,https://www.crystaleyecareclinic.com/,5.0,11,"First Floor, Shop No.3, Shilalekh Complex, TP 13, Chhani Jakatnaka, Vadodara, Gujarat 390024","TP 13, Chhani Jakatnaka",22.3471858,73.17209439999999,ChIJve3XcojJXzkRsB9FhgQ2iGk,https://www.google.com/maps/place/?q=place_id:ChIJve3XcojJXzkRsB9FhgQ2iGk,part_109,2026-09-20 17:00:20
DR RUTVI MEHTA | Squint Surgeon | Child Eye Specialist in Vadodara,Eye Clinic and Eye Hospital,Eye care center,"Eye care center, Doctor, Ophthalmologist, Ophthalmology clinic, Pediatric ophthalmologist",390024,Gujarat Circle,Vadodara Region,Vadodara West Division,Chhani Rd SO,+91 79844 15486,https://drrutvimehta.start.page/,5.0,82,"First floor, 22, Gyankunj Soc-2, Aashrey Hospital, New Sama Rd, above Muthoot Fincorp Gold loan, Vadodara, Gujarat 390024","Swati Society, Gyan Kunj II, New Sama",22.3423409,73.1863805,ChIJUwAheHHPXzkRKDQBmnS_vkk,https://www.google.com/maps/place/?q=place_id:ChIJUwAheHHPXzkRKDQBmnS_vkk,part_109,2026-09-20 17:00:20
"Ashish Surgical & Medical Eye Care Hospital In Nizampura , Vadodara | Eye Specialist In Vadodara | Ophthalmologist",Eye Clinic and Eye Hospital,Eye care center,"Eye care center, Ophthalmology clinic, Hospital, Ophthalmologist, Optometrist",390024,Gujarat Circle,Vadodara Region,Vadodara West Division,Chhani Rd SO,+91 94083 48793,http://drparthvishah.com/,4.3,6,"15, opp. Ghelani petrol pump, Nizampura Char Rasta, Sardar Nagar, Nizampura, Vadodara, Gujarat 390002","Nizampura Char Rasta, Sardar Nagar, Nizampura",22.3326214,73.1803324,ChIJg_o6WDbJXzkR_CkmpHxnSmg,https://www.google.com/maps/place/?q=place_id:ChIJg_o6WDbJXzkR_CkmpHxnSmg,part_109,2026-09-20 17:00:21
