business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Baroda Safety House | Safety Goggles | Safety Gloves | Kimberly Clark | Cole Parmer,Uniform Manufacturer,Safety equipment supplier,Safety equipment supplier,390011,Gujarat Circle,Vadodara Region,Vadodara East Division,Manjalpur SO,+91 80 4513 2013,https://barodasafety.nowfloats.com/,5,,"211 , Florance Pirde, Sun Pharma Rd, Vadodara, Gujarat 390012","Mathura Nagri Society, Tandalja",22.2808486,73.1588397,ChIJW-cdDjzHXzkRzMaXHgXrQwQ,https://www.google.com/maps/place/?q=place_id:ChIJW-cdDjzHXzkRzMaXHgXrQwQ,part_109,2026-09-20 16:52:50
