business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Hydrotech Engineering | CNG Cylinder Retesting in Vadodara |,CNG Kit Fitment Center,CNG Fitment Center,CNG Fitment Center,390014,Gujarat Circle,Vadodara Region,Vadodara East Division,"Makarpura SO, Dhaniavi BO, Jambua BO",+91 75750 80791,N/A,4.4,,"55HP+M85, Varnama, National Highway No. 8, Varanama, Gujarat 391243",390014,22.1793908,73.18563189999999,ChIJS6mVl9LDXzkR4xPSGbvZpLs,https://www.google.com/maps/place/?q=place_id:ChIJS6mVl9LDXzkR4xPSGbvZpLs,part_109,2026-09-20 16:54:47
