business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
BharatKare Hospital - Piles | Fissure | Fistula | ZSR/Laser Circumcision,Polyclinic,Doctor,Doctor,391115,Gujarat Circle,Vadodara Region,Vadodara East Division,"Sinor SO, Ambali BO, Kanjetha BO",+91 92891 08869,https://bharatkare.com/,4.9,90,"Shyam Arena, 204-8, Sampatrao Colony, Alkapuri, Vadodara, Gujarat 390007","Sampatrao Colony, Alkapuri",22.3089494,73.1759958,ChIJN9-WMT_JXzkR5-SXomVsb_c,https://www.google.com/maps/place/?q=place_id:ChIJN9-WMT_JXzkR5-SXomVsb_c,part_109,2026-09-20 17:03:59
